,time,latitude,longitude,number,step,surface,valid_time,pm2p5
244,2006-10-01 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-01 00:00:00,7.1147426e-09
245,2006-10-01 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-01 06:00:00,6.476082e-09
246,2006-10-01 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-01 12:00:00,8.26876e-09
247,2006-10-01 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-01 18:00:00,8.625992e-09
248,2006-10-02 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-02 00:00:00,5.6476352e-09
249,2006-10-02 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-02 06:00:00,5.222727e-09
250,2006-10-02 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-02 12:00:00,6.347875e-09
251,2006-10-02 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-02 18:00:00,2.0966613e-09
252,2006-10-03 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-03 00:00:00,8.137242e-09
253,2006-10-03 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-03 06:00:00,7.3451787e-09
254,2006-10-03 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-03 12:00:00,0.0
255,2006-10-03 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-03 18:00:00,6.6644164e-12
256,2006-10-04 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-04 00:00:00,5.7481238e-09
257,2006-10-04 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-04 06:00:00,3.7488697e-09
258,2006-10-04 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-04 12:00:00,1.1287451e-09
259,2006-10-04 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-04 18:00:00,9.60823e-10
260,2006-10-05 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-05 00:00:00,5.3402616e-09
261,2006-10-05 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-05 06:00:00,5.155819e-09
262,2006-10-05 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-05 12:00:00,5.9109553e-09
263,2006-10-05 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-05 18:00:00,1.1160445e-08
264,2006-10-06 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-06 00:00:00,7.6538775e-09
265,2006-10-06 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-06 06:00:00,5.010161e-09
266,2006-10-06 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-06 12:00:00,1.25997275e-08
267,2006-10-06 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-06 18:00:00,8.644118e-09
268,2006-10-07 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-07 00:00:00,1.1946565e-08
269,2006-10-07 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-07 06:00:00,1.1049231e-08
270,2006-10-07 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-07 12:00:00,3.7526817e-09
271,2006-10-07 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-07 18:00:00,6.3553585e-10
272,2006-10-08 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-08 00:00:00,4.5939466e-09
273,2006-10-08 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-08 06:00:00,8.697697e-09
274,2006-10-08 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-08 12:00:00,2.6553952e-09
275,2006-10-08 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-08 18:00:00,1.4727921e-09
276,2006-10-09 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-09 00:00:00,1.8478278e-08
277,2006-10-09 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-09 06:00:00,1.5128084e-08
278,2006-10-09 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-09 12:00:00,9.53359e-09
279,2006-10-09 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-09 18:00:00,6.0518417e-09
280,2006-10-10 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-10 00:00:00,2.06859e-08
281,2006-10-10 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-10 06:00:00,2.2827521e-08
282,2006-10-10 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-10 12:00:00,1.1791723e-08
283,2006-10-10 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-10 18:00:00,3.9490544e-09
284,2006-10-11 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-11 00:00:00,1.928531e-08
285,2006-10-11 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-11 06:00:00,1.9340252e-08
286,2006-10-11 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-11 12:00:00,1.4999916e-08
287,2006-10-11 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-11 18:00:00,5.382187e-09
288,2006-10-12 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-12 00:00:00,8.362232e-09
289,2006-10-12 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-12 06:00:00,9.857224e-09
290,2006-10-12 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-12 12:00:00,7.0773893e-09
291,2006-10-12 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-12 18:00:00,2.2034585e-09
292,2006-10-13 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-13 00:00:00,7.834622e-09
293,2006-10-13 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-13 06:00:00,8.220756e-09
294,2006-10-13 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-13 12:00:00,2.8328902e-12
295,2006-10-13 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-13 18:00:00,4.7218993e-11
296,2006-10-14 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-14 00:00:00,2.5598641e-08
297,2006-10-14 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-14 06:00:00,9.9701225e-09
298,2006-10-14 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-14 12:00:00,4.12226e-09
299,2006-10-14 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-14 18:00:00,6.5258625e-09
300,2006-10-15 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-15 00:00:00,1.3018003e-08
301,2006-10-15 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-15 06:00:00,8.976215e-09
302,2006-10-15 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-15 12:00:00,1.1103062e-08
303,2006-10-15 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-15 18:00:00,1.07855165e-08
304,2006-10-16 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-16 00:00:00,1.290384e-08
305,2006-10-16 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-16 06:00:00,1.5787649e-08
306,2006-10-16 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-16 12:00:00,5.0540017e-09
307,2006-10-16 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-16 18:00:00,3.5797847e-09
308,2006-10-17 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-17 00:00:00,3.5760317e-09
309,2006-10-17 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-17 06:00:00,3.074227e-09
310,2006-10-17 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-17 12:00:00,1.6692467e-10
311,2006-10-17 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-17 18:00:00,3.3501044e-09
312,2006-10-18 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-18 00:00:00,7.920438e-09
313,2006-10-18 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-18 06:00:00,7.537288e-09
314,2006-10-18 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-18 12:00:00,7.061015e-09
315,2006-10-18 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-18 18:00:00,6.095032e-09
316,2006-10-19 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-19 00:00:00,8.6518845e-09
317,2006-10-19 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-19 06:00:00,7.2526625e-09
318,2006-10-19 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-19 12:00:00,8.333831e-09
319,2006-10-19 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-19 18:00:00,4.7723745e-09
320,2006-10-20 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-20 00:00:00,6.667662e-09
321,2006-10-20 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-20 06:00:00,6.190536e-09
322,2006-10-20 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-20 12:00:00,5.4782987e-09
323,2006-10-20 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-20 18:00:00,5.6958953e-09
324,2006-10-21 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-21 00:00:00,1.5039749e-08
325,2006-10-21 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-21 06:00:00,1.1056308e-08
326,2006-10-21 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-21 12:00:00,1.0067687e-08
327,2006-10-21 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-21 18:00:00,2.884898e-09
328,2006-10-22 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-22 00:00:00,7.8801e-09
329,2006-10-22 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-22 06:00:00,1.31807205e-08
330,2006-10-22 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-22 12:00:00,1.1644158e-12
331,2006-10-22 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-22 18:00:00,0.0
332,2006-10-23 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-23 00:00:00,1.4913848e-08
333,2006-10-23 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-23 06:00:00,1.1881248e-08
334,2006-10-23 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-23 12:00:00,8.728065e-09
335,2006-10-23 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-23 18:00:00,7.539274e-09
336,2006-10-24 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-24 00:00:00,1.4280985e-08
337,2006-10-24 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-24 06:00:00,1.0664316e-08
338,2006-10-24 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-24 12:00:00,0.0
339,2006-10-24 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-24 18:00:00,0.0
340,2006-10-25 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-25 00:00:00,2.4682137e-08
341,2006-10-25 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-25 06:00:00,2.1205892e-08
342,2006-10-25 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-25 12:00:00,1.6180149e-08
343,2006-10-25 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-25 18:00:00,6.228717e-09
344,2006-10-26 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-26 00:00:00,1.1734873e-08
345,2006-10-26 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-26 06:00:00,1.5349158e-08
346,2006-10-26 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-26 12:00:00,1.2304348e-08
347,2006-10-26 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-26 18:00:00,1.5034917e-08
348,2006-10-27 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-27 00:00:00,1.32974805e-08
349,2006-10-27 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-27 06:00:00,1.6911997e-08
350,2006-10-27 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-27 12:00:00,6.2892767e-09
351,2006-10-27 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-27 18:00:00,5.8048677e-09
352,2006-10-28 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-28 00:00:00,2.4177073e-08
353,2006-10-28 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-28 06:00:00,1.12798034e-07
354,2006-10-28 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-28 12:00:00,2.9616714e-08
355,2006-10-28 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-28 18:00:00,3.9241677e-09
356,2006-10-29 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-29 00:00:00,1.6610493e-08
357,2006-10-29 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-29 06:00:00,1.6428842e-08
358,2006-10-29 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-29 12:00:00,4.4915325e-09
359,2006-10-29 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-29 18:00:00,2.912578e-09
360,2006-10-30 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-30 00:00:00,5.539256e-09
361,2006-10-30 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-30 06:00:00,1.07429585e-08
362,2006-10-30 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-30 12:00:00,1.3146818e-10
363,2006-10-30 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-30 18:00:00,3.645202e-10
364,2006-10-31 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-31 00:00:00,5.944745e-09
365,2006-10-31 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-31 06:00:00,9.141157e-09
366,2006-10-31 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-31 12:00:00,9.005966e-09
367,2006-10-31 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-10-31 18:00:00,5.8665215e-09
368,2006-11-01 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-01 00:00:00,7.925564e-09
369,2006-11-01 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-01 06:00:00,8.450545e-09
370,2006-11-01 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-01 12:00:00,1.3474434e-08
371,2006-11-01 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-01 18:00:00,1.3343236e-08
372,2006-11-02 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-02 00:00:00,1.0384486e-08
373,2006-11-02 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-02 06:00:00,7.104447e-09
374,2006-11-02 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-02 12:00:00,0.0
375,2006-11-02 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-02 18:00:00,9.2213615e-12
376,2006-11-03 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-03 00:00:00,5.5368297e-09
377,2006-11-03 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-03 06:00:00,5.489717e-09
378,2006-11-03 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-03 12:00:00,1.696505e-08
379,2006-11-03 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-03 18:00:00,8.1297e-09
380,2006-11-04 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-04 00:00:00,9.1141885e-09
381,2006-11-04 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-04 06:00:00,1.16680745e-08
382,2006-11-04 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-04 12:00:00,7.425694e-09
383,2006-11-04 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-04 18:00:00,5.5960605e-09
384,2006-11-05 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-05 00:00:00,4.647614e-09
385,2006-11-05 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-05 06:00:00,2.7889973e-09
386,2006-11-05 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-05 12:00:00,6.0648695e-09
387,2006-11-05 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-05 18:00:00,5.9683494e-09
388,2006-11-06 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-06 00:00:00,4.055096e-09
389,2006-11-06 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-06 06:00:00,2.7665388e-09
390,2006-11-06 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-06 12:00:00,1.05858895e-08
391,2006-11-06 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-06 18:00:00,7.137821e-09
392,2006-11-07 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-07 00:00:00,7.2015354e-09
393,2006-11-07 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-07 06:00:00,8.482555e-09
394,2006-11-07 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-07 12:00:00,0.0
395,2006-11-07 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-07 18:00:00,0.0
396,2006-11-08 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-08 00:00:00,2.2626783e-09
397,2006-11-08 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-08 06:00:00,6.5820878e-09
398,2006-11-08 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-08 12:00:00,0.0
399,2006-11-08 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-08 18:00:00,0.0
400,2006-11-09 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-09 00:00:00,3.0154705e-09
401,2006-11-09 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-09 06:00:00,5.2849956e-09
402,2006-11-09 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-09 12:00:00,6.968964e-09
403,2006-11-09 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-09 18:00:00,4.444054e-09
404,2006-11-10 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-10 00:00:00,1.6508388e-08
405,2006-11-10 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-10 06:00:00,2.8232385e-08
406,2006-11-10 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-10 12:00:00,1.2912453e-09
407,2006-11-10 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-10 18:00:00,2.346907e-10
408,2006-11-11 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-11 00:00:00,4.3858357e-09
409,2006-11-11 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-11 06:00:00,7.044438e-09
410,2006-11-11 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-11 12:00:00,1.9526991e-10
411,2006-11-11 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-11 18:00:00,4.6980797e-10
412,2006-11-12 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-12 00:00:00,5.3139537e-09
413,2006-11-12 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-12 06:00:00,6.389026e-09
414,2006-11-12 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-12 12:00:00,2.878974e-09
415,2006-11-12 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-12 18:00:00,3.4134653e-09
416,2006-11-13 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-13 00:00:00,9.123767e-09
417,2006-11-13 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-13 06:00:00,8.307918e-09
418,2006-11-13 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-13 12:00:00,5.2437343e-10
419,2006-11-13 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-13 18:00:00,4.328129e-09
420,2006-11-14 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-14 00:00:00,5.598924e-09
421,2006-11-14 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-14 06:00:00,6.91675e-09
422,2006-11-14 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-14 12:00:00,0.0
423,2006-11-14 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-14 18:00:00,1.7261024e-09
424,2006-11-15 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-15 00:00:00,8.947012e-09
425,2006-11-15 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-15 06:00:00,1.2778024e-08
426,2006-11-15 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-15 12:00:00,5.4431943e-09
427,2006-11-15 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-15 18:00:00,2.8493943e-09
428,2006-11-16 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-16 00:00:00,7.332421e-09
429,2006-11-16 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-16 06:00:00,9.953805e-09
430,2006-11-16 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-16 12:00:00,7.759793e-10
431,2006-11-16 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-16 18:00:00,9.737704e-10
432,2006-11-17 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-17 00:00:00,7.790806e-09
433,2006-11-17 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-17 06:00:00,7.1698594e-09
434,2006-11-17 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-17 12:00:00,6.84129e-09
435,2006-11-17 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-17 18:00:00,6.0147265e-09
436,2006-11-18 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-18 00:00:00,7.3478077e-09
437,2006-11-18 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-18 06:00:00,8.49592e-09
438,2006-11-18 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-18 12:00:00,9.241788e-09
439,2006-11-18 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-18 18:00:00,8.149971e-09
440,2006-11-19 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-19 00:00:00,1.1767476e-08
441,2006-11-19 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-19 06:00:00,1.0271517e-08
442,2006-11-19 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-19 12:00:00,8.157418e-09
443,2006-11-19 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-19 18:00:00,1.0495256e-08
444,2006-11-20 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-20 00:00:00,3.1586773e-09
445,2006-11-20 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-20 06:00:00,3.4477992e-09
446,2006-11-20 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-20 12:00:00,6.8838126e-09
447,2006-11-20 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-20 18:00:00,5.867612e-09
448,2006-11-21 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-21 00:00:00,5.6158633e-09
449,2006-11-21 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-21 06:00:00,3.5594212e-09
450,2006-11-21 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-21 12:00:00,1.1115178e-09
451,2006-11-21 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-21 18:00:00,2.3642324e-09
452,2006-11-22 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-22 00:00:00,8.463317e-09
453,2006-11-22 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-22 06:00:00,1.217807e-08
454,2006-11-22 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-22 12:00:00,5.904962e-09
455,2006-11-22 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-22 18:00:00,1.9956405e-09
456,2006-11-23 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-23 00:00:00,5.5682285e-09
457,2006-11-23 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-23 06:00:00,7.4439583e-09
458,2006-11-23 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-23 12:00:00,3.841465e-10
459,2006-11-23 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-23 18:00:00,1.4743227e-09
460,2006-11-24 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-24 00:00:00,5.614808e-09
461,2006-11-24 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-24 06:00:00,4.9595954e-09
462,2006-11-24 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-24 12:00:00,1.4604865e-08
463,2006-11-24 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-24 18:00:00,1.2688414e-08
464,2006-11-25 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-25 00:00:00,1.5107148e-08
465,2006-11-25 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-25 06:00:00,1.4426941e-08
466,2006-11-25 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-25 12:00:00,8.854084e-09
467,2006-11-25 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-25 18:00:00,1.2875784e-08
468,2006-11-26 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-26 00:00:00,1.38352085e-08
469,2006-11-26 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-26 06:00:00,1.0146792e-08
470,2006-11-26 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-26 12:00:00,4.391211e-09
471,2006-11-26 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-26 18:00:00,5.4839866e-09
472,2006-11-27 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-27 00:00:00,8.963742e-09
473,2006-11-27 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-27 06:00:00,4.837048e-09
474,2006-11-27 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-27 12:00:00,1.4176681e-08
475,2006-11-27 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-27 18:00:00,9.064369e-09
476,2006-11-28 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-28 00:00:00,5.7070757e-09
477,2006-11-28 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-28 06:00:00,3.3992917e-09
478,2006-11-28 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-28 12:00:00,4.5804747e-09
479,2006-11-28 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-28 18:00:00,5.285898e-09
480,2006-11-29 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-29 00:00:00,8.479333e-09
481,2006-11-29 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-29 06:00:00,6.182212e-09
482,2006-11-29 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-29 12:00:00,6.556635e-10
483,2006-11-29 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-29 18:00:00,1.568587e-10
484,2006-11-30 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-30 00:00:00,2.3615951e-09
485,2006-11-30 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-30 06:00:00,4.6362914e-09
486,2006-11-30 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-30 12:00:00,1.2288564e-09
487,2006-11-30 18:00:00,-26.6,-52.1,0,0 days,0.0,2006-11-30 18:00:00,2.163578e-09
488,2006-12-01 00:00:00,-26.6,-52.1,0,0 days,0.0,2006-12-01 00:00:00,4.3209063e-09
489,2006-12-01 06:00:00,-26.6,-52.1,0,0 days,0.0,2006-12-01 06:00:00,4.3283492e-09
490,2006-12-01 12:00:00,-26.6,-52.1,0,0 days,0.0,2006-12-01 12:00:00,0.0
